timestamp_utc,kind,relative_path,outcome
2026-08-29T06:35:00.745329+00:00,sidecar,Ines K./Unknown Album/287 Youth - Daughter.lrc,not_present
2026-08-29T06:35:00.745329+00:00,audio,Inspira/Unknown Album/288 Sonicbrat - A Matter of Time.m4a,deleted
2026-08-29T06:35:00.745329+00:00,sidecar,Inspira/Unknown Album/288 Sonicbrat - A Matter of Time.lrc,not_present
2026-08-29T06:35:00.745329+00:00,audio,Instinct of Sight/Blended Abstract/289 光影.m4a,deleted
2026-08-29T06:35:00.745329+00:00,sidecar,Instinct of Sight/Blended Abstract/289 光影.lrc,deleted
2026-08-29T06:35:00.745329+00:00,audio,Insurgent/Sentient/01 Colours Bleed.m4a,deleted
2026-08-29T06:35:00.745329+00:00,sidecar,Insurgent/Sentient/01 Colours Bleed.lrc,not_present
2026-08-29T06:35:00.745329+00:00,audio,Itoki Hana/Unknown Album/292 もしもいちばんに_ If I could be the _ONE_【糸奇はな_Itoki Hana】.m4a,deleted
2026-08-29T06:35:00.745329+00:00,sidecar,Itoki Hana/Unknown Album/292 もしもいちばんに_ If I could be the _ONE_【糸奇はな_Itoki Hana】.lrc,not_present
2026-08-29T06:35:00.745329+00:00,audio,Itoki Hana/Unknown Album/293 Nightmare _ Itoki Hana.m4a,deleted
2026-08-29T06:35:00.745329+00:00,sidecar,Itoki Hana/Unknown Album/293 Nightmare _ Itoki Hana.lrc,not_present
2026-08-29T06:35:00.745329+00:00,audio,Itoki Hana/Unknown Album/294 とうしんだい(As You Are)_【糸奇はな_Itoki Hana】.m4a,deleted
2026-08-29T06:35:00.745329+00:00,sidecar,Itoki Hana/Unknown Album/294 とうしんだい(As You Are)_【糸奇はな_Itoki Hana】.lrc,not_present
2026-08-29T06:35:00.745329+00:00,audio,Itoki Hana/Unknown Album/295 ◆ぼくの死因◇CAUSE of MY DEATH◆.m4a,deleted
2026-08-29T06:35:00.745329+00:00,sidecar,Itoki Hana/Unknown Album/295 ◆ぼくの死因◇CAUSE of MY DEATH◆.lrc,not_present
2026-08-29T06:35:00.745329+00:00,audio,Itoki Hana/Unknown Album/296 【糸奇はな_Itoki Hana】74【Composed by Toby Fox】.m4a,deleted
2026-08-29T06:35:00.745329+00:00,sidecar,Itoki Hana/Unknown Album/296 【糸奇はな_Itoki Hana】74【Composed by Toby Fox】.lrc,not_present
2026-08-29T06:35:00.745329+00:00,audio,Ivory/Unknown Album/297 Berserk soundtrack - Silver Fins - Waiting So Long (full song).m4a,deleted
2026-08-29T06:35:00.745329+00:00,sidecar,Ivory/Unknown Album/297 Berserk soundtrack - Silver Fins - Waiting So Long (full song).lrc,not_present
2026-08-29T06:35:00.745329+00:00,audio,JSASL/Unknown Album/298 loqto - 107.5.m4a,deleted
2026-08-29T06:35:00.745329+00:00,sidecar,JSASL/Unknown Album/298 loqto - 107.5.lrc,not_present
2026-08-29T06:35:00.745329+00:00,audio,JYOCHO/TVアニメ「伊藤潤二『コレクション』」オリジナル・サウンドトラック/300 互いの宇宙 (short ver.) - A Parallel Universe (Short Ver.).m4a,deleted
2026-08-29T06:35:00.745329+00:00,sidecar,JYOCHO/TVアニメ「伊藤潤二『コレクション』」オリジナル・サウンドトラック/300 互いの宇宙 (short ver.) - A Parallel Universe (Short Ver.).lrc,not_present
2026-08-29T06:35:00.745329+00:00,audio,JYOCHO/TVアニメ「伊藤潤二『コレクション』」オリジナル・サウンドトラック/311 互いの宇宙 (short ver.) - A Parallel Universe (Short Ver.).m4a,deleted
2026-08-29T06:35:00.745329+00:00,sidecar,JYOCHO/TVアニメ「伊藤潤二『コレクション』」オリジナル・サウンドトラック/311 互いの宇宙 (short ver.) - A Parallel Universe (Short Ver.).lrc,not_present
2026-08-29T06:35:00.745329+00:00,audio,Jeison Fabián parra Guevara/Unknown Album/306 Soutaisei Riron - Natsu no Ougonhi (相対性理論 - 夏の黄金比).m4a,deleted
2026-08-29T06:35:00.745329+00:00,sidecar,Jeison Fabián parra Guevara/Unknown Album/306 Soutaisei Riron - Natsu no Ougonhi (相対性理論 - 夏の黄金比).lrc,not_present
2026-08-29T06:35:00.745329+00:00,audio,Jeison Fabián parra Guevara/Unknown Album/316 Soutaisei Riron - Natsu no Ougonhi (相対性理論 - 夏の黄金比).m4a,deleted
2026-08-29T06:35:00.745329+00:00,sidecar,Jeison Fabián parra Guevara/Unknown Album/316 Soutaisei Riron - Natsu no Ougonhi (相対性理論 - 夏の黄金比).lrc,not_present
2026-08-29T06:35:00.745329+00:00,audio,Jitterin' Jinn/パンチアウト/307 夏祭り - Natsumatsuri.m4a,deleted
2026-08-29T06:35:00.745329+00:00,sidecar,Jitterin' Jinn/パンチアウト/307 夏祭り - Natsumatsuri.lrc,deleted
2026-08-29T06:35:00.745329+00:00,audio,Jitterin' Jinn/パンチアウト/317 夏祭り.m4a,deleted
2026-08-29T06:35:00.745329+00:00,sidecar,Jitterin' Jinn/パンチアウト/317 夏祭り.lrc,deleted
2026-08-29T06:35:00.745329+00:00,audio,Jmontes1111/Unknown Album/308 Sweet Trip - Darkness.m4a,deleted
2026-08-29T06:35:00.745329+00:00,sidecar,Jmontes1111/Unknown Album/308 Sweet Trip - Darkness.lrc,deleted
2026-08-29T06:35:00.745329+00:00,audio,Jools Reid/Unknown Album/310 Disconnection.m4a,deleted
2026-08-29T06:35:00.745329+00:00,sidecar,Jools Reid/Unknown Album/310 Disconnection.lrc,not_present
2026-08-29T06:35:00.745329+00:00,audio,Jun Sembommatsu/Unknown Album/311 mouse on the keys - Aom (Machinic Phylum) HD quality.m4a,deleted
2026-08-29T06:35:00.745329+00:00,sidecar,Jun Sembommatsu/Unknown Album/311 mouse on the keys - Aom (Machinic Phylum) HD quality.lrc,not_present
2026-08-29T06:35:00.745329+00:00,audio,"Junko Yagami/Communication (+3, 2012 Remastered)/03 COMMUNICATION - Communication (2012 Remastered).m4a",deleted
2026-08-29T06:35:00.745329+00:00,sidecar,"Junko Yagami/Communication (+3, 2012 Remastered)/03 COMMUNICATION - Communication (2012 Remastered).lrc",deleted
2026-08-29T06:35:00.745329+00:00,audio,Jyocho/A Parallel Universe/02 Pure Circle.m4a,deleted
2026-08-29T06:35:00.745329+00:00,sidecar,Jyocho/A Parallel Universe/02 Pure Circle.lrc,not_present
2026-08-29T06:35:00.745329+00:00,audio,Jyocho/A Prayer in Vain/05 太陽と暮らしてきた.m4a,deleted
2026-08-29T06:35:00.745329+00:00,sidecar,Jyocho/A Prayer in Vain/05 太陽と暮らしてきた.lrc,deleted
2026-08-29T06:35:00.745329+00:00,audio,KAKUBARHYTHM/Unknown Album/313 SAKEROCK _ SAYONARA 【Music Video】.m4a,deleted
2026-08-29T06:35:00.745329+00:00,sidecar,KAKUBARHYTHM/Unknown Album/313 SAKEROCK _ SAYONARA 【Music Video】.lrc,not_present
2026-08-29T06:35:00.745329+00:00,audio,KEXP/Unknown Album/315 Kælan mikla - Ætli Það sé óhollt að láta sig dreyma (Live on KEXP).m4a,deleted
2026-08-29T06:35:00.745329+00:00,sidecar,KEXP/Unknown Album/315 Kælan mikla - Ætli Það sé óhollt að láta sig dreyma (Live on KEXP).lrc,not_present
2026-08-29T06:35:00.745329+00:00,audio,KEXP/Unknown Album/316 Slow Pulp - Full Performance (Live on KEXP at Home).m4a,deleted
2026-08-29T06:35:00.745329+00:00,sidecar,KEXP/Unknown Album/316 Slow Pulp - Full Performance (Live on KEXP at Home).lrc,not_present
2026-08-29T06:35:00.745329+00:00,audio,KEXP/Unknown Album/317 black midi - Full Performance (Live on KEXP at Home).m4a,deleted
2026-08-29T06:35:00.745329+00:00,sidecar,KEXP/Unknown Album/317 black midi - Full Performance (Live on KEXP at Home).lrc,not_present
2026-08-29T06:35:00.745329+00:00,audio,KEYTALK/HOT!/318 パラレル.m4a,deleted
2026-08-29T06:35:00.745329+00:00,sidecar,KEYTALK/HOT!/318 パラレル.lrc,deleted
2026-08-29T06:35:00.745329+00:00,audio,KISIDA KYODAN & THE AKEBOSI ROCKETS/BERSERKERS/320 entertainment punks.m4a,deleted
2026-08-29T06:35:00.745329+00:00,sidecar,KISIDA KYODAN & THE AKEBOSI ROCKETS/BERSERKERS/320 entertainment punks.lrc,not_present
2026-08-29T06:35:00.745329+00:00,audio,KISIDA KYODAN & THE AKEBOSI ROCKETS/BERSERKERS/321 エイトビート･バーサーカー - Eight Beat Berserker.m4a,deleted
2026-08-29T06:35:00.745329+00:00,sidecar,KISIDA KYODAN & THE AKEBOSI ROCKETS/BERSERKERS/321 エイトビート･バーサーカー - Eight Beat Berserker.lrc,not_present
2026-08-29T06:35:00.745329+00:00,audio,KISIDA KYODAN & THE AKEBOSI ROCKETS/GATE Ⅱ -Sekaiwo koete/322 GATE Ⅱ ～世界を超えて～ - GATE Ⅱ -Sekaiwo koete.m4a,deleted
2026-08-29T06:35:00.745329+00:00,sidecar,KISIDA KYODAN & THE AKEBOSI ROCKETS/GATE Ⅱ -Sekaiwo koete/322 GATE Ⅱ ～世界を超えて～ - GATE Ⅱ -Sekaiwo koete.lrc,deleted
2026-08-29T06:35:00.745329+00:00,audio,KISIDA KYODAN & THE AKEBOSI ROCKETS/Level up and physical attack/324 レベルを上げて物理で殴る - Level up and physical attack.m4a,deleted
2026-08-29T06:35:00.745329+00:00,sidecar,KISIDA KYODAN & THE AKEBOSI ROCKETS/Level up and physical attack/324 レベルを上げて物理で殴る - Level up and physical attack.lrc,not_present
2026-08-29T06:35:00.745329+00:00,audio,KISIDA KYODAN & THE AKEBOSI ROCKETS/Level up and physical attack/621 レベルを上げて物理で殴る - Level up and physical attack.m4a,deleted
2026-08-29T06:35:00.745329+00:00,sidecar,KISIDA KYODAN & THE AKEBOSI ROCKETS/Level up and physical attack/621 レベルを上げて物理で殴る - Level up and physical attack.lrc,not_present
2026-08-29T06:35:00.745329+00:00,audio,KISIDA KYODAN & THE AKEBOSI ROCKETS/Super Pro Max Ti/325 TRIGGER.m4a,deleted
2026-08-29T06:35:00.745329+00:00,sidecar,KISIDA KYODAN & THE AKEBOSI ROCKETS/Super Pro Max Ti/325 TRIGGER.lrc,not_present
2026-08-29T06:35:00.745329+00:00,audio,KISIDAKYOUDAN & THEAKEBOSHIROCKETS/LITERAL WORLD/327 暁を映して - akatsuki wo utushite.m4a,deleted
2026-08-29T06:35:00.745329+00:00,sidecar,KISIDAKYOUDAN & THEAKEBOSHIROCKETS/LITERAL WORLD/327 暁を映して - akatsuki wo utushite.lrc,not_present
2026-08-29T06:35:00.745329+00:00,audio,KOIAI/Come see me/330 Come see me.m4a,deleted
2026-08-29T06:35:00.745329+00:00,sidecar,KOIAI/Come see me/330 Come see me.lrc,not_present
2026-08-29T06:35:00.745329+00:00,audio,Kanaria/identity/01 アイデンティティ - identity.m4a,deleted
2026-08-29T06:35:00.745329+00:00,sidecar,Kanaria/identity/01 アイデンティティ - identity.lrc,deleted
2026-08-29T06:35:00.745329+00:00,audio,Kaneko Ayano/Unknown Album/335 カネコアヤノ『やさしい生活』.m4a,deleted
2026-08-29T06:35:00.745329+00:00,sidecar,Kaneko Ayano/Unknown Album/335 カネコアヤノ『やさしい生活』.lrc,not_present
2026-08-29T06:35:00.745329+00:00,audio,Kazuyoshi Saito/Unknown Album/337 Boy.m4a,deleted
2026-08-29T06:35:00.745329+00:00,sidecar,Kazuyoshi Saito/Unknown Album/337 Boy.lrc,not_present
2026-08-29T06:35:00.745329+00:00,audio,KenjiShumizu/Unknown Album/341 Let's go together - Afromania.m4a,deleted
2026-08-29T06:35:00.745329+00:00,sidecar,KenjiShumizu/Unknown Album/341 Let's go together - Afromania.lrc,not_present
2026-08-29T06:35:00.745329+00:00,audio,Kevin Zamora/Unknown Album/343 tricot - Pork Ginger (ポークジンジャー) _ english_japanese_romaji lyrics 歌詞.m4a,deleted
2026-08-29T06:35:00.745329+00:00,sidecar,Kevin Zamora/Unknown Album/343 tricot - Pork Ginger (ポークジンジャー) _ english_japanese_romaji lyrics 歌詞.lrc,not_present
2026-08-29T06:35:00.745329+00:00,audio,King Gnu/Ceremony/05 白日 - Hakujitsu.m4a,deleted
2026-08-29T06:35:00.745329+00:00,sidecar,King Gnu/Ceremony/05 白日 - Hakujitsu.lrc,deleted
2026-08-29T06:35:00.745329+00:00,audio,Kiro Akiyama/Unknown Album/348 秋山黄色『Caffeine』.m4a,deleted
2026-08-29T06:35:00.745329+00:00,sidecar,Kiro Akiyama/Unknown Album/348 秋山黄色『Caffeine』.lrc,deleted
2026-08-29T06:35:00.745329+00:00,audio,Kishida Kyoudan & The Akeboshi Rockets/Unknown Album/349 岸田教団&THE.m4a,deleted
2026-08-29T06:35:00.745329+00:00,sidecar,Kishida Kyoudan & The Akeboshi Rockets/Unknown Album/349 岸田教団&THE.lrc,not_present
2026-08-29T06:35:00.745329+00:00,audio,"Klangkarussell, GIVVEN/Ghostkeeper/350 Ghostkeeper.m4a",deleted
2026-08-29T06:35:00.745329+00:00,sidecar,"Klangkarussell, GIVVEN/Ghostkeeper/350 Ghostkeeper.lrc",deleted
2026-08-29T06:35:00.745329+00:00,audio,Knuxfan24's Song Gallery/Unknown Album/351 Dragon's Dogma - Into Free ~Dangan~.m4a,deleted
2026-08-29T06:35:00.745329+00:00,sidecar,Knuxfan24's Song Gallery/Unknown Album/351 Dragon's Dogma - Into Free ~Dangan~.lrc,not_present
2026-08-29T06:35:00.745329+00:00,audio,Kweh Wilde/Unknown Album/352 Every Time I Die - LOW TEENS [[ FULL ALBUM ]].m4a,deleted
2026-08-29T06:35:00.745329+00:00,sidecar,Kweh Wilde/Unknown Album/352 Every Time I Die - LOW TEENS [[ FULL ALBUM ]].lrc,not_present
2026-08-29T06:35:00.745329+00:00,audio,Kyro/Unknown Album/353 【Mashup】 Everybody's Circulation - TMABird (Lyrics).m4a,deleted
2026-08-29T06:35:00.745329+00:00,sidecar,Kyro/Unknown Album/353 【Mashup】 Everybody's Circulation - TMABird (Lyrics).lrc,not_present
2026-08-29T06:35:00.745329+00:00,audio,LD&K music/Unknown Album/354 日食なつこ - '水流のロック' Official Music Video.m4a,deleted
2026-08-29T06:35:00.745329+00:00,sidecar,LD&K music/Unknown Album/354 日食なつこ - '水流のロック' Official Music Video.lrc,not_present
2026-08-29T06:35:00.745329+00:00,audio,LING TOSITE SIGURE/Enigmatic Feeling/355 Enigmatic Feeling.m4a,deleted
2026-08-29T06:35:00.745329+00:00,sidecar,LING TOSITE SIGURE/Enigmatic Feeling/355 Enigmatic Feeling.lrc,deleted
2026-08-29T06:35:00.745329+00:00,audio,LING TOSITE SIGURE/Inspiration is DEAD/356 DISCO FLIGHT.m4a,deleted
2026-08-29T06:35:00.745329+00:00,sidecar,LING TOSITE SIGURE/Inspiration is DEAD/356 DISCO FLIGHT.lrc,deleted
2026-08-29T06:35:00.745329+00:00,audio,LING TOSITE SIGURE/Just a Moment/357 Telecastic Fake Show.m4a,deleted
2026-08-29T06:35:00.745329+00:00,sidecar,LING TOSITE SIGURE/Just a Moment/357 Telecastic Fake Show.lrc,deleted
2026-08-29T06:35:00.745329+00:00,audio,LING TOSITE SIGURE/i'mperfect/359 Abnormalize.m4a,deleted
2026-08-29T06:35:00.745329+00:00,sidecar,LING TOSITE SIGURE/i'mperfect/359 Abnormalize.lrc,deleted
2026-08-29T06:35:00.745329+00:00,audio,LING TOSITE SIGURE/last aurorally/360 アレキシサイミアスペア - alexithymiaspare.m4a,deleted
2026-08-29T06:35:00.745329+00:00,sidecar,LING TOSITE SIGURE/last aurorally/360 アレキシサイミアスペア - alexithymiaspare.lrc,deleted
2026-08-29T06:35:00.745329+00:00,audio,Lantis Channel/Unknown Album/366 [Official MV] 青空のラプソディ（スーパーちょろゴンず ver.）-9.22 Release-.m4a,deleted
2026-08-29T06:35:00.745329+00:00,sidecar,Lantis Channel/Unknown Album/366 [Official MV] 青空のラプソディ（スーパーちょろゴンず ver.）-9.22 Release-.lrc,not_present
2026-08-29T06:35:00.745329+00:00,audio,Laur/Collapse/367 【MV】Laur feat.藍月なくる - Collapse.m4a,deleted
2026-08-29T06:35:00.745329+00:00,sidecar,Laur/Collapse/367 【MV】Laur feat.藍月なくる - Collapse.lrc,not_present
2026-08-29T06:35:00.745329+00:00,audio,Leo/Unknown Album/369 Africa (Metal Cover) (feat. Hannah Boulton & Rabea Massaad).m4a,deleted
2026-08-29T06:35:00.745329+00:00,sidecar,Leo/Unknown Album/369 Africa (Metal Cover) (feat. Hannah Boulton & Rabea Massaad).lrc,not_present
2026-08-29T06:35:00.745329+00:00,audio,Leví Poblete/Unknown Album/370 Eiko Ishibashi - The Dream My Bones Dream [Full Album].m4a,deleted
2026-08-29T06:35:00.745329+00:00,sidecar,Leví Poblete/Unknown Album/370 Eiko Ishibashi - The Dream My Bones Dream [Full Album].lrc,not_present
2026-08-29T06:35:00.745329+00:00,audio,Leví Poblete/Unknown Album/371 Spangle call Lilli line - Dreams Never End [Full Album].m4a,deleted
2026-08-29T06:35:00.745329+00:00,sidecar,Leví Poblete/Unknown Album/371 Spangle call Lilli line - Dreams Never End [Full Album].lrc,not_present
2026-08-29T06:35:00.745329+00:00,audio,Lie and a Chameleon/WOTOSHIANA/11 されど奇術師は賽を振る - Saredo Kijutsushi wa Sai wo Furu.m4a,deleted
2026-08-29T06:35:00.745329+00:00,sidecar,Lie and a Chameleon/WOTOSHIANA/11 されど奇術師は賽を振る - Saredo Kijutsushi wa Sai wo Furu.lrc,deleted
2026-08-29T06:35:00.745329+00:00,audio,"Lil' Chief Records/Unknown Album/373 Sheep, Dog & Wolf - Breathe.m4a",deleted
2026-08-29T06:35:00.745329+00:00,sidecar,"Lil' Chief Records/Unknown Album/373 Sheep, Dog & Wolf - Breathe.lrc",deleted
2026-08-29T06:35:00.745329+00:00,audio,LilyChouChou2000/Unknown Album/378 Lily Chou-Chou「エーテル」Music Video.m4a,deleted
2026-08-29T06:35:00.745329+00:00,sidecar,LilyChouChou2000/Unknown Album/378 Lily Chou-Chou「エーテル」Music Video.lrc,not_present
2026-08-29T06:35:00.745329+00:00,audio,Ling tosite sigure/Enigmatic Feeling/366 Enigmatic Feeling.m4a,deleted
2026-08-29T06:35:00.745329+00:00,sidecar,Ling tosite sigure/Enigmatic Feeling/366 Enigmatic Feeling.lrc,deleted
2026-08-29T06:35:00.745329+00:00,audio,Ling tosite sigure/Just a Moment/07 Telecastic Fake Show.m4a,deleted
2026-08-29T06:35:00.745329+00:00,sidecar,Ling tosite sigure/Just a Moment/07 Telecastic Fake Show.lrc,deleted
2026-08-29T06:35:00.745329+00:00,audio,Ling tosite sigure/Just a Moment/369 Telecastic Fake Show.m4a,deleted
2026-08-29T06:35:00.745329+00:00,sidecar,Ling tosite sigure/Just a Moment/369 Telecastic Fake Show.lrc,deleted
2026-08-29T06:35:00.745329+00:00,audio,Ling tosite sigure/i'mperfect/370 Abnormalize.m4a,deleted
2026-08-29T06:35:00.745329+00:00,sidecar,Ling tosite sigure/i'mperfect/370 Abnormalize.lrc,deleted
2026-08-29T06:35:00.745329+00:00,audio,Ling tosite sigure/last aurorally/371 アレキシサイミアスペア - alexithymiaspare.m4a,deleted
2026-08-29T06:35:00.745329+00:00,sidecar,Ling tosite sigure/last aurorally/371 アレキシサイミアスペア - alexithymiaspare.lrc,deleted
2026-08-29T06:35:00.745329+00:00,audio,Lithuania HQ/Unknown Album/380 MILKSHAKE (TRFN Remix).m4a,deleted
2026-08-29T06:35:00.745329+00:00,sidecar,Lithuania HQ/Unknown Album/380 MILKSHAKE (TRFN Remix).lrc,not_present
2026-08-29T06:35:00.745329+00:00,audio,"LonePi, BCNO/MARBLE!!/04 ニンゲンでよかった - To be human, after all.m4a",deleted
2026-08-29T06:35:00.745329+00:00,sidecar,"LonePi, BCNO/MARBLE!!/04 ニンゲンでよかった - To be human, after all.lrc",not_present
2026-08-29T06:35:00.745329+00:00,audio,Lost in the Fog Official/Unknown Album/382 Lost in the Fog - Suicide Parade.m4a,deleted
2026-08-29T06:35:00.745329+00:00,sidecar,Lost in the Fog Official/Unknown Album/382 Lost in the Fog - Suicide Parade.lrc,not_present
2026-08-29T06:35:00.745329+00:00,audio,Lovely Summer Chan/LSC/10 ベッドルームの夢 (New Recording) - Bedroom no yume (New Recording).m4a,deleted
2026-08-29T06:35:00.745329+00:00,sidecar,Lovely Summer Chan/LSC/10 ベッドルームの夢 (New Recording) - Bedroom no yume (New Recording).lrc,not_present
2026-08-29T06:35:00.745329+00:00,audio,"Luca, haruka nakamura/船出 _ アストレイア/384 Astrea.m4a",deleted
2026-08-29T06:35:00.745329+00:00,sidecar,"Luca, haruka nakamura/船出 _ アストレイア/384 Astrea.lrc",not_present
2026-08-29T06:35:00.745329+00:00,audio,Ludo/The Edge 103.9 FM_ Acoustic Live and Rare 2008/386 Love Me Dead.m4a,deleted
2026-08-29T06:35:00.745329+00:00,sidecar,Ludo/The Edge 103.9 FM_ Acoustic Live and Rare 2008/386 Love Me Dead.lrc,deleted
2026-08-29T06:35:00.745329+00:00,audio,MEMAI SIREN/Unknown Album/390 眩暈SIREN - image _____ (OFFICIAL VIDEO) _ TVアニメ「pet」ED曲.m4a,deleted
2026-08-29T06:35:00.745329+00:00,sidecar,MEMAI SIREN/Unknown Album/390 眩暈SIREN - image _____ (OFFICIAL VIDEO) _ TVアニメ「pet」ED曲.lrc,not_present
2026-08-29T06:35:00.745329+00:00,audio,MFUB/Unknown Album/391 [BB against TheEvolutionFusion] Across The Ocean [WON].m4a,deleted
2026-08-29T06:35:00.745329+00:00,sidecar,MFUB/Unknown Album/391 [BB against TheEvolutionFusion] Across The Ocean [WON].lrc,not_present
2026-08-29T06:35:00.745329+00:00,audio,MONDO GROSSO/ラビリンス/392 MONDO GROSSO _ ラビリンス.m4a,deleted
2026-08-29T06:35:00.745329+00:00,sidecar,MONDO GROSSO/ラビリンス/392 MONDO GROSSO _ ラビリンス.lrc,not_present
2026-08-29T06:35:00.745329+00:00,audio,MY FIRST STORY/ALL LEAD TRACKS/393 REVIVER.m4a,deleted
2026-08-29T06:35:00.745329+00:00,sidecar,MY FIRST STORY/ALL LEAD TRACKS/393 REVIVER.lrc,deleted
2026-08-29T06:35:00.745329+00:00,audio,MYTH & ROID/MYTH & ROIDアルバム「eYe's」/395 ANGER_ANGER.m4a,deleted
2026-08-29T06:35:00.745329+00:00,sidecar,MYTH & ROID/MYTH & ROIDアルバム「eYe's」/395 ANGER_ANGER.lrc,deleted
2026-08-29T06:35:00.745329+00:00,audio,MYTH & ROID/MYTH & ROIDアルバム「eYe's」/405 ANGER_ANGER.m4a,deleted
2026-08-29T06:35:00.745329+00:00,sidecar,MYTH & ROID/MYTH & ROIDアルバム「eYe's」/405 ANGER_ANGER.lrc,deleted
2026-08-29T06:35:00.745329+00:00,audio,MYTH & ROID/TVアニメ「Re_ゼロから始める異世界生活 3rd season」エンディングテーマソング「NOX LUX」/01 NOX LUX.m4a,deleted
2026-08-29T06:35:00.745329+00:00,sidecar,MYTH & ROID/TVアニメ「Re_ゼロから始める異世界生活 3rd season」エンディングテーマソング「NOX LUX」/01 NOX LUX.lrc,deleted
2026-08-29T06:35:00.745329+00:00,audio,Mafumafu/Sore Wo Ai To Yobudake/01 それを愛と呼ぶだけ - Sore Wo Ai To Yobudake.m4a,deleted
2026-08-29T06:35:00.745329+00:00,sidecar,Mafumafu/Sore Wo Ai To Yobudake/01 それを愛と呼ぶだけ - Sore Wo Ai To Yobudake.lrc,deleted
2026-08-29T06:35:00.745329+00:00,audio,Majestic Casual/Unknown Album/398 NASAYA - Milk.m4a,deleted
2026-08-29T06:35:00.745329+00:00,sidecar,Majestic Casual/Unknown Album/398 NASAYA - Milk.lrc,deleted
2026-08-29T06:35:00.745329+00:00,audio,Manami Kakudo/Oar/400 わたしの金曜日 - Watashino Kinyobi.m4a,deleted
2026-08-29T06:35:00.745329+00:00,sidecar,Manami Kakudo/Oar/400 わたしの金曜日 - Watashino Kinyobi.lrc,not_present
2026-08-29T06:35:00.745329+00:00,audio,Mao Sasagawa/Japan's September Air Layer/01 日本の九月の気層です - Japan's September Air Layer.m4a,deleted
2026-08-29T06:35:00.745329+00:00,sidecar,Mao Sasagawa/Japan's September Air Layer/01 日本の九月の気層です - Japan's September Air Layer.lrc,deleted
2026-08-29T06:35:00.745329+00:00,audio,Mao Sasagawa/Unknown Album/403 笹川真生 単独公演『ひかりのそこ』 LIVE @新宿MARZ 2020.9.23.m4a,deleted
2026-08-29T06:35:00.745329+00:00,sidecar,Mao Sasagawa/Unknown Album/403 笹川真生 単独公演『ひかりのそこ』 LIVE @新宿MARZ 2020.9.23.lrc,not_present
2026-08-29T06:35:00.745329+00:00,audio,Mao Sasagawa/we are friends/404 rooftop.m4a,deleted
2026-08-29T06:35:00.745329+00:00,sidecar,Mao Sasagawa/we are friends/404 rooftop.lrc,not_present
2026-08-29T06:35:00.745329+00:00,audio,Marija Jevtic/Unknown Album/405 Negative - Bez straha (lyrics).m4a,deleted
2026-08-29T06:35:00.745329+00:00,sidecar,Marija Jevtic/Unknown Album/405 Negative - Bez straha (lyrics).lrc,not_present
2026-08-29T06:35:00.745329+00:00,audio,Marissa/Unknown Album/406 Marissa - Cold Blooded (studio cover).m4a,deleted
2026-08-29T06:35:00.745329+00:00,sidecar,Marissa/Unknown Album/406 Marissa - Cold Blooded (studio cover).lrc,not_present
2026-08-29T06:35:00.745329+00:00,audio,Marmalade butcher/Onomatomani[a]kus/409 XXXphobia.m4a,deleted
2026-08-29T06:35:00.745329+00:00,sidecar,Marmalade butcher/Onomatomani[a]kus/409 XXXphobia.lrc,not_present
2026-08-29T06:35:00.745329+00:00,audio,Marmalade butcher/Uteruchesis/410 Marmalade butcher - Anima.m4a,deleted
2026-08-29T06:35:00.745329+00:00,sidecar,Marmalade butcher/Uteruchesis/410 Marmalade butcher - Anima.lrc,not_present
2026-08-29T06:35:00.745329+00:00,audio,Mashinomi/Unknown Album/413 淡々とメロウ(tantan to mellow) _ ましのみ(Mashinomi).m4a,deleted
2026-08-29T06:35:00.745329+00:00,sidecar,Mashinomi/Unknown Album/413 淡々とメロウ(tantan to mellow) _ ましのみ(Mashinomi).lrc,deleted
2026-08-29T06:35:00.745329+00:00,audio,Mattis Dovier/Unknown Album/415 XXX - FLIGHT ATTENDANT _ 승무원.m4a,deleted
2026-08-29T06:35:00.745329+00:00,sidecar,Mattis Dovier/Unknown Album/415 XXX - FLIGHT ATTENDANT _ 승무원.lrc,deleted
2026-08-29T06:35:00.745329+00:00,audio,Maverick Mom/COMPASS/416 儚夏 - Mouka.m4a,deleted
2026-08-29T06:35:00.745329+00:00,sidecar,Maverick Mom/COMPASS/416 儚夏 - Mouka.lrc,deleted
2026-08-29T06:35:00.745329+00:00,audio,Maya/Unknown Album/418 Soundgarden - 4th Of July.m4a,deleted
2026-08-29T06:35:00.745329+00:00,sidecar,Maya/Unknown Album/418 Soundgarden - 4th Of July.lrc,deleted
2026-08-29T06:35:00.745329+00:00,audio,Mega Shinnosuke/シティポとシブヤ。/420 桃源郷とタクシー - Togenkyo To Taxi.m4a,deleted
2026-08-29T06:35:00.745329+00:00,sidecar,Mega Shinnosuke/シティポとシブヤ。/420 桃源郷とタクシー - Togenkyo To Taxi.lrc,deleted
2026-08-29T06:35:00.745329+00:00,audio,Meidogai/Unknown Album/422 東方 Touhou Eurobeat _ Chained Lady.m4a,deleted
2026-08-29T06:35:00.745329+00:00,sidecar,Meidogai/Unknown Album/422 東方 Touhou Eurobeat _ Chained Lady.lrc,not_present
2026-08-29T06:35:00.745329+00:00,audio,Memaisiren/Rokka/424 偽物の宴 - Nisemononoutage.m4a,deleted
2026-08-29T06:35:00.745329+00:00,sidecar,Memaisiren/Rokka/424 偽物の宴 - Nisemononoutage.lrc,deleted
